"time","summary","temperature","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","country","city"
"15/3/2020 20:00:00","Mostly Cloudy","8.48","0.9","1010.7","2.39","4.72","38","0.86","England","London"
"15/3/2020 21:00:00","Mostly Cloudy","7.85","0.94","1011.8","2.04","4.57","293","0.77","England","London"
"15/3/2020 22:00:00","Mostly Cloudy","7.44","0.95","1012.5","2.01","4.5","268","0.7","England","London"
"15/3/2020 23:00:00","Mostly Cloudy","7.19","0.96","1013.1","2.32","4.61","331","0.61","England","London"
"16/3/2020 00:00:00","Partly Cloudy","7.02","0.96","1013.9","2.54","4.55","327","0.5","England","London"
"16/3/2020 01:00:00","Partly Cloudy","6.12","0.95","1014.6","2.13","4.54","325","0.33","England","London"
"16/3/2020 02:00:00","Clear","5.86","0.92","1015.2","2.48","4.52","333","0.14","England","London"
"16/3/2020 03:00:00","Clear","5.46","0.9","1015.3","2.68","4.62","338","0.01","England","London"
"16/3/2020 04:00:00","Clear","4.61","0.91","1016.1","2.75","4.98","334","0","England","London"
"16/3/2020 05:00:00","Clear","3.63","0.93","1017.1","2.65","5.44","328","0.02","England","London"
"16/3/2020 06:00:00","Clear","2.99","0.93","1018.3","2.41","3.39","326","0.03","England","London"
"16/3/2020 07:00:00","Clear","4.34","0.91","1019.1","2.85","3.25","331","0.02","England","London"
"16/3/2020 08:00:00","Clear","4.96","0.85","1020","2.38","3.23","335","0.01","England","London"
"16/3/2020 09:00:00","Clear","6.24","0.81","1020.7","2.44","3.29","337","0","England","London"
"16/3/2020 10:00:00","Clear","7.72","0.74","1021.4","2.69","3.42","327","0.01","England","London"
"16/3/2020 11:00:00","Clear","9.1","0.69","1022","2.99","3.63","313","0.01","England","London"
"16/3/2020 12:00:00","Clear","10.22","0.63","1022.4","3.19","3.82","300","0.01","England","London"
"16/3/2020 13:00:00","Clear","11.61","0.52","1022.9","2.9","3.54","348","0.01","England","London"
"16/3/2020 14:00:00","Clear","12.09","0.5","1022.8","2.98","3.8","204","0.01","England","London"
"16/3/2020 15:00:00","Clear","11.34","0.52","1022.8","3.06","4.2","267","0.01","England","London"
"16/3/2020 16:00:00","Clear","10.93","0.54","1023","3.09","5.03","302","0.01","England","London"
"16/3/2020 17:00:00","Clear","10.1","0.58","1023.6","3.11","6.01","219","0","England","London"
"16/3/2020 18:00:00","Clear","9.13","0.63","1024.2","2.95","4.69","238","0","England","London"
"16/3/2020 19:00:00","Clear","8.02","0.7","1024.9","2.92","4.59","245","0.01","England","London"
"16/3/2020 20:00:00","Clear","6.7","0.77","1025.7","2.9","4.37","243","0.02","England","London"
"16/3/2020 21:00:00","Clear","5.63","0.84","1026.3","2.85","4.1","239","0.02","England","London"
"16/3/2020 22:00:00","Clear","4.97","0.89","1026.5","2.84","3.59","237","0.02","England","London"
"16/3/2020 23:00:00","Clear","4.48","0.91","1026.8","2.91","3.14","232","0.02","England","London"
"17/3/2020 00:00:00","Clear","4.07","0.92","1026.8","2.94","3.12","230","0.02","England","London"
"17/3/2020 01:00:00","Clear","3.92","0.94","1027","3.41","5.02","227","0.02","England","London"
"17/3/2020 02:00:00","Clear","3.79","0.97","1026.8","3.54","7.38","230","0.02","England","London"
"17/3/2020 03:00:00","Clear","4.17","0.95","1026.7","3.67","9.31","231","0.03","England","London"
"17/3/2020 04:00:00","Clear","4","0.95","1027.2","3.65","10.39","231","0.02","England","London"
"17/3/2020 05:00:00","Clear","3.86","0.95","1027.6","3.58","11.05","229","0.02","England","London"
"17/3/2020 06:00:00","Clear","4.24","0.94","1028","3.75","10.89","227","0.06","England","London"
"17/3/2020 07:00:00","Clear","5.29","0.91","1028.3","4.42","10.96","228","0.11","England","London"
"17/3/2020 08:00:00","Clear","6.96","0.85","1028.1","5.38","10.83","229","0.18","England","London"
"17/3/2020 09:00:00","Clear","8.53","0.8","1028.3","6.13","10.68","228","0.26","England","London"
"17/3/2020 10:00:00","Partly Cloudy","9.84","0.76","1028.8","6.53","10.51","228","0.32","England","London"
"17/3/2020 11:00:00","Partly Cloudy","10.87","0.73","1029.2","6.74","10.33","227","0.41","England","London"
"17/3/2020 12:00:00","Partly Cloudy","11.62","0.71","1029.1","6.94","10.26","226","0.52","England","London"
"17/3/2020 13:00:00","Mostly Cloudy","12.21","0.7","1029.3","6.54","9.53","219","0.67","England","London"
"17/3/2020 14:00:00","Mostly Cloudy","11.85","0.69","1028.6","6.88","10.24","222","0.85","England","London"
"17/3/2020 15:00:00","Overcast","11.08","0.71","1028.1","6.97","10.87","225","0.96","England","London"
"17/3/2020 16:00:00","Overcast","10.73","0.73","1028.1","6.76","11.38","226","0.97","England","London"
"17/3/2020 17:00:00","Overcast","10.17","0.76","1027.9","6.32","11.85","225","0.92","England","London"
"17/3/2020 18:00:00","Mostly Cloudy","9.49","0.79","1027.7","5.88","12.22","226","0.85","England","London"
"17/3/2020 19:00:00","Mostly Cloudy","8.89","0.85","1027.9","5.24","10.68","220","0.86","England","London"
"17/3/2020 20:00:00","Overcast","8.47","0.88","1028.1","5.37","11.95","220","0.91","England","London"
"17/3/2020 21:00:00","Overcast","8.2","0.9","1028","5.49","12.96","221","0.96","England","London"
"17/3/2020 22:00:00","Overcast","8.18","0.93","1027.7","5.67","13.47","221","0.97","England","London"
"17/3/2020 23:00:00","Overcast","8.26","0.94","1027.4","5.89","13.74","223","0.97","England","London"
"18/3/2020 00:00:00","Overcast","8.27","0.95","1027","6.02","13.9","225","0.98","England","London"
"18/3/2020 01:00:00","Overcast","8.81","0.96","1027.2","6.05","13.88","224","0.99","England","London"
"18/3/2020 02:00:00","Overcast","8.93","0.96","1026.3","6.28","14.31","227","0.99","England","London"
"18/3/2020 03:00:00","Overcast","9.08","0.96","1025.9","6.34","14.31","230","1","England","London"
"18/3/2020 04:00:00","Overcast","9.15","0.96","1025.7","6.05","13.48","231","0.99","England","London"
"18/3/2020 05:00:00","Overcast","9.2","0.97","1025.7","5.58","12.2","229","1","England","London"
"18/3/2020 06:00:00","Overcast","9.14","0.97","1025.6","5.34","11.04","224","0.99","England","London"
"18/3/2020 07:00:00","Overcast","9.47","0.96","1025.8","5.58","10.72","226","0.99","England","London"
"18/3/2020 08:00:00","Overcast","9.91","0.93","1025.9","5.98","10.75","227","0.99","England","London"
"18/3/2020 09:00:00","Overcast","10.45","0.9","1025.8","6.32","10.75","229","0.99","England","London"
"18/3/2020 10:00:00","Overcast","10.93","0.87","1025.8","6.53","10.62","229","0.99","England","London"
"18/3/2020 11:00:00","Overcast","11.19","0.86","1025.7","6.71","10.48","226","0.99","England","London"
"18/3/2020 12:00:00","Overcast","11.69","0.83","1025.8","6.64","9.45","223","0.99","England","London"
"18/3/2020 13:00:00","Overcast","12.3","0.8","1025.7","6.55","9.64","224","0.98","England","London"
"18/3/2020 14:00:00","Overcast","12.25","0.77","1025.1","6.45","10.07","228","0.98","England","London"
"18/3/2020 15:00:00","Overcast","11.75","0.78","1024.7","6.22","10.34","232","0.97","England","London"
"18/3/2020 16:00:00","Overcast","11.69","0.78","1024.7","5.85","10.32","233","0.96","England","London"
"18/3/2020 17:00:00","Overcast","11.43","0.79","1024.7","5.39","10.1","234","0.95","England","London"
"18/3/2020 18:00:00","Overcast","10.97","0.82","1024.9","4.64","8.59","230","0.92","England","London"
"18/3/2020 19:00:00","Mostly Cloudy","10.48","0.87","1025.3","4.04","7.39","229","0.76","England","London"
"18/3/2020 20:00:00","Partly Cloudy","9.86","0.91","1025.4","3.42","5.93","228","0.55","England","London"
"18/3/2020 21:00:00","Partly Cloudy","9.25","0.94","1025.4","2.95","4.62","229","0.41","England","London"
"18/3/2020 22:00:00","Partly Cloudy","8.64","0.96","1025.4","2.53","3.61","241","0.39","England","London"
"18/3/2020 23:00:00","Partly Cloudy","7.97","0.99","1025.7","2.25","2.75","253","0.43","England","London"
"19/3/2020 00:00:00","Partly Cloudy","7.18","1","1025.7","1.7","1.7","250","0.49","England","London"
"19/3/2020 01:00:00","Partly Cloudy","7.6","0.99","1025.7","1.39","1.59","201","0.58","England","London"
"19/3/2020 02:00:00","Mostly Cloudy","7.55","0.99","1025.6","1.24","1.96","123","0.68","England","London"
"19/3/2020 03:00:00","Mostly Cloudy","7.67","0.98","1025.5","1.3","2.39","31","0.76","England","London"
"19/3/2020 04:00:00","Mostly Cloudy","7.54","0.98","1025.4","1.63","3.04","49","0.8","England","London"
"19/3/2020 05:00:00","Mostly Cloudy","7.36","0.98","1025.5","2.2","3.85","57","0.84","England","London"
"19/3/2020 06:00:00","Mostly Cloudy","7.28","0.98","1025.5","2.72","4.58","64","0.87","England","London"
"19/3/2020 07:00:00","Overcast","7.01","0.95","1026","3.2","5.2","60","0.91","England","London"
"19/3/2020 08:00:00","Overcast","6.98","0.93","1026.3","3.6","5.78","64","0.96","England","London"
"19/3/2020 09:00:00","Overcast","7.35","0.9","1026.4","3.92","6.15","66","1","England","London"
"19/3/2020 10:00:00","Overcast","7.91","0.87","1026.4","3.97","6.16","65","0.99","England","London"
"19/3/2020 11:00:00","Overcast","8.51","0.84","1026.3","3.92","5.98","63","1","England","London"
"19/3/2020 12:00:00","Overcast","9.11","0.8","1026.4","3.73","5.25","59","0.99","England","London"
"19/3/2020 13:00:00","Overcast","8.77","0.81","1026.5","3.72","5.75","53","1","England","London"
"19/3/2020 14:00:00","Overcast","9.47","0.77","1026","4.16","6.58","51","1","England","London"
"19/3/2020 15:00:00","Overcast","8.83","0.8","1025.6","4.59","7.45","49","1","England","London"
"19/3/2020 16:00:00","Overcast","8.84","0.79","1025.4","4.94","8.25","50","0.99","England","London"
"19/3/2020 17:00:00","Overcast","8.58","0.79","1025.5","5.3","9.07","52","1","England","London"
"19/3/2020 18:00:00","Overcast","8.31","0.79","1025.8","5.59","9.79","53","0.99","England","London"
"19/3/2020 19:00:00","Overcast","8.14","0.79","1025.9","5.6","10.05","52","0.99","England","London"
"19/3/2020 20:00:00","Overcast","7.85","0.81","1026.2","5.74","10.77","51","0.99","England","London"
"19/3/2020 21:00:00","Overcast","7.57","0.82","1026.4","5.89","11.29","50","1","England","London"
"19/3/2020 22:00:00","Overcast","7.32","0.84","1027","5.98","11.42","49","0.99","England","London"
"19/3/2020 23:00:00","Overcast","7.13","0.85","1027.2","6.03","11.34","46","0.99","England","London"
"20/3/2020 00:00:00","Overcast","6.99","0.86","1026.6","6.13","11.28","45","1","England","London"
"20/3/2020 01:00:00","Overcast","7.16","0.83","1026.5","5.42","10.88","43","0.99","England","London"
"20/3/2020 02:00:00","Overcast","7.02","0.82","1026.2","5.83","11.45","41","0.99","England","London"
"20/3/2020 03:00:00","Overcast","6.84","0.81","1026.2","6.25","11.88","41","1","England","London"
"20/3/2020 04:00:00","Overcast","6.56","0.82","1026.3","6.54","12.05","41","0.99","England","London"
"20/3/2020 05:00:00","Overcast","6.26","0.82","1026.9","6.73","12.1","42","0.99","England","London"
"20/3/2020 06:00:00","Overcast","6.1","0.82","1026.7","7.03","11.91","42","0.99","England","London"
"20/3/2020 07:00:00","Overcast","6.25","0.81","1027.5","7.23","11.84","43","0.99","England","London"
"20/3/2020 08:00:00","Overcast","6.58","0.78","1027.5","7.42","11.77","45","0.97","England","London"
"20/3/2020 09:00:00","Overcast","7.08","0.75","1027.9","7.61","11.8","47","0.96","England","London"
"20/3/2020 10:00:00","Overcast","7.61","0.72","1028.1","7.9","12.05","49","0.96","England","London"
"20/3/2020 11:00:00","Overcast","8.07","0.68","1028.2","8.12","12.41","52","0.95","England","London"
"20/3/2020 12:00:00","Overcast","8.26","0.66","1028.4","8.15","11.48","51","0.96","England","London"
"20/3/2020 13:00:00","Overcast","9.28","0.6","1028.2","8.17","11.78","52","0.97","England","London"
"20/3/2020 14:00:00","Overcast","9.13","0.59","1028","8.27","12.13","55","0.97","England","London"
"20/3/2020 15:00:00","Overcast","8.4","0.63","1027.8","8.29","12.4","58","0.97","England","London"
"20/3/2020 16:00:00","Overcast","8.31","0.65","1028.2","8.26","12.56","58","0.96","England","London"
"20/3/2020 17:00:00","Overcast","7.97","0.68","1027.8","8.21","12.62","57","0.93","England","London"
"20/3/2020 18:00:00","Overcast","7.6","0.72","1027.8","7.97","12.03","54","0.9","England","London"
"20/3/2020 19:00:00","Mostly Cloudy","7.43","0.75","1028.5","8.03","12.58","54","0.86","England","London"
"20/3/2020 20:00:00","Mostly Cloudy","7.23","0.77","1028.1","8.13","13.39","54","0.78","England","London"
"20/3/2020 21:00:00","Mostly Cloudy","7.05","0.77","1028.2","7.98","13.91","55","0.75","England","London"
"20/3/2020 22:00:00","Mostly Cloudy","6.78","0.77","1028.2","7.8","14.18","56","0.6","England","London"
"20/3/2020 23:00:00","Partly Cloudy","6.58","0.76","1027.9","7.44","14.15","57","0.5","England","London"
"21/3/2020 00:00:00","Partly Cloudy","6.17","0.79","1028","6.12","13.05","54","0.39","England","London"
"21/3/2020 01:00:00","Clear","5.97","0.79","1027.5","6.18","13.14","56","0.26","England","London"
"21/3/2020 02:00:00","Clear","5.81","0.77","1026.8","6.36","13.42","60","0.12","England","London"
"21/3/2020 03:00:00","Clear","5.66","0.77","1026.3","6.52","13.73","62","0.03","England","London"
"21/3/2020 04:00:00","Clear","5.38","0.78","1026.7","6.53","14.08","67","0.02","England","London"
"21/3/2020 05:00:00","Clear","4.92","0.8","1026.2","6.47","14.46","71","0.02","England","London"
"21/3/2020 06:00:00","Clear","4.84","0.8","1026.2","6.48","13.94","71","0.02","England","London"
"21/3/2020 07:00:00","Clear","5.51","0.77","1026.1","7.16","14.46","74","0.01","England","London"
"21/3/2020 08:00:00","Clear","6.69","0.71","1026.1","8.22","15.12","77","0.01","England","London"
"21/3/2020 09:00:00","Clear","7.64","0.66","1026","9.03","15.4","79","0.01","England","London"
"21/3/2020 10:00:00","Clear","8.32","0.59","1025.8","9.32","15","79","0.01","England","London"
"21/3/2020 11:00:00","Clear","8.76","0.53","1025.8","9.28","14.27","78","0.01","England","London"
"21/3/2020 12:00:00","Clear","8.44","0.52","1025.6","8.72","11.79","74","0","England","London"
"21/3/2020 13:00:00","Clear","8.65","0.45","1025","8.49","11.66","72","0","England","London"
"21/3/2020 14:00:00","Clear","8.17","0.46","1024.6","8.64","11.99","71","0","England","London"
"21/3/2020 15:00:00","Clear","7.77","0.48","1024.3","8.51","12.35","70","0","England","London"
"21/3/2020 16:00:00","Clear","7.42","0.52","1024.2","7.83","12.52","71","0","England","London"
"21/3/2020 17:00:00","Clear","6.82","0.57","1024.4","6.92","12.7","71","0","England","London"
"21/3/2020 18:00:00","Clear","6.31","0.62","1024.9","6.08","12.36","69","0","England","London"
"21/3/2020 19:00:00","Clear","6.18","0.65","1024.5","5.77","12.88","72","0","England","London"
"21/3/2020 20:00:00","Clear","6.17","0.66","1024.6","5.67","13.57","76","0","England","London"
"21/3/2020 21:00:00","Clear","6.09","0.68","1024.7","5.63","13.99","81","0.02","England","London"
"21/3/2020 22:00:00","Clear","5.82","0.7","1025","5.55","13.85","82","0.01","England","London"
"21/3/2020 23:00:00","Clear","5.49","0.72","1025.4","5.52","13.41","82","0","England","London"
"22/3/2020 00:00:00","Clear","5.1","0.71","1025.7","5.45","13.06","80","0","England","London"
"22/3/2020 01:00:00","Clear","4.72","0.73","1025.8","5.29","13.44","70","0","England","London"
"22/3/2020 02:00:00","Clear","4.22","0.71","1025.2","5.19","13.17","74","0","England","London"
"22/3/2020 03:00:00","Clear","3.69","0.7","1025.3","5.15","12.98","77","0","England","London"
"22/3/2020 04:00:00","Clear","3.11","0.72","1025.6","5.05","13","75","0","England","London"
"22/3/2020 05:00:00","Clear","2.57","0.75","1026.1","5.02","13.11","74","0","England","London"
"22/3/2020 06:00:00","Clear","2.44","0.77","1026.8","5.14","12.36","68","0","England","London"
"22/3/2020 07:00:00","Clear","3.09","0.77","1026.7","5.79","12.46","70","0","England","London"
"22/3/2020 08:00:00","Clear","4.27","0.74","1026.9","6.71","12.65","75","0.01","England","London"
"22/3/2020 09:00:00","Clear","5.41","0.71","1027","7.42","12.69","78","0.01","England","London"
"22/3/2020 10:00:00","Clear","6.46","0.66","1027.2","7.64","12.41","77","0.01","England","London"
"22/3/2020 11:00:00","Clear","7.27","0.61","1026.9","7.64","11.96","76","0","England","London"
"22/3/2020 12:00:00","Clear","8.17","0.56","1026.8","7.59","11.61","74","0","England","London"
"22/3/2020 13:00:00","Clear","9.29","0.54","1025.8","7.4","11.36","64","0","England","London"
"22/3/2020 14:00:00","Clear","9.19","0.51","1025.9","7.89","12.22","69","0","England","London"
"22/3/2020 15:00:00","Clear","8.41","0.52","1025.5","8.04","12.95","72","0","England","London"
"22/3/2020 16:00:00","Clear","8.21","0.52","1025.7","7.62","13.33","72","0","England","London"
"22/3/2020 17:00:00","Clear","7.58","0.53","1026.1","6.93","13.59","71","0","England","London"
"22/3/2020 18:00:00","Clear","6.9","0.55","1026.4","6.34","13.88","72","0","England","London"
"22/3/2020 19:00:00","Clear","6.32","0.57","1027.2","6.09","14.3","75","0","England","London"
"22/3/2020 20:00:00","Clear","5.95","0.57","1027.3","5.94","14.53","79","0","England","London"
"22/3/2020 21:00:00","Clear","5.87","0.6","1027","5.84","15.82","84","0","England","London"
"22/3/2020 22:00:00","Clear","5.09","0.58","1027.9","5.66","14.46","88","0","England","London"
"22/3/2020 23:00:00","Clear","4.67","0.6","1028.4","5.47","14.18","93","0","England","London"
"23/3/2020 00:00:00","Clear","4.69","0.64","1027.7","5.31","13.74","101","0","England","London"
